num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-0.464261,3.41752,1.94784,1.46968
1,-0.464261,3.4704,2.17783,1.29257
2,-0.464261,3.45402,2.16911,1.28491
3,-0.464261,3.46563,2.17497,1.29065
4,-0.464261,3.4595,2.17857,1.28092
5,-0.464261,3.47182,2.17684,1.29499
6,-0.464261,3.45604,2.17292,1.28312
7,-0.464261,3.46466,2.17438,1.29029
8,-0.464261,3.45819,2.17466,1.28353
9,-0.464261,3.46922,2.17847,1.29075
10,-0.464261,3.46664,2.18037,1.28627
11,-0.464261,3.46893,2.17499,1.29394
12,-0.464261,3.45782,2.17661,1.28121
13,-0.464261,3.46724,2.17714,1.29011
14,-0.464261,3.4618,2.17806,1.28374
15,-0.464261,3.46199,2.17162,1.29037
16,-0.464261,3.45331,2.17292,1.28039
17,-0.464261,3.46479,2.17517,1.28962
18,-0.464261,3.4604,2.17549,1.2849
19,-0.464261,3.47123,2.17702,1.29421
20,-0.464261,3.45546,2.17297,1.28249
21,-0.464261,3.4652,2.17406,1.29114
22,-0.464261,3.45621,2.17338,1.28283
23,-0.464261,3.4826,2.18847,1.29413
24,-0.464261,3.45531,2.17215,1.28316
25,-0.464261,3.46592,2.17248,1.29344
26,-0.464261,3.45787,2.17647,1.2814
27,-0.464261,3.46935,2.17746,1.29189
28,-0.464261,3.45522,2.17048,1.28473
29,-0.464261,3.46293,2.17136,1.29157
