num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,nan,2.14216,1.4e-05,2.14214
1,137615408.000000,1.71864,3.3e-05,1.71861
2,nan,1.71837,3.2e-05,1.71834
3,3271496.000000,1.72249,3e-05,1.72246
4,130371640.000000,1.71912,0.000546,1.71857
5,nan,1.71907,3.3e-05,1.71904
6,nan,1.72281,3.3e-05,1.72278
7,nan,1.71871,3.3e-05,1.71868
8,nan,1.71945,0.00059,1.71886
9,nan,1.72132,3.2e-05,1.72129
10,nan,1.71898,3.2e-05,1.71894
11,nan,1.71894,3.1e-05,1.71891
12,nan,1.72365,0.000539,1.72311
13,nan,1.71842,3.3e-05,1.71839
14,nan,1.71797,3.2e-05,1.71794
15,nan,1.72235,3.1e-05,1.72232
16,nan,1.72059,0.000552,1.72003
17,nan,1.7186,3.2e-05,1.71857
18,4565794.000000,1.72217,3.2e-05,1.72214
19,nan,1.71898,3.3e-05,1.71895
20,nan,1.7192,0.000587,1.71861
21,nan,1.72241,3.3e-05,1.72238
22,nan,1.71885,3.6e-05,1.71882
23,nan,1.71832,3.2e-05,1.71829
24,nan,1.72315,0.000565,1.72259
25,nan,1.71919,3.3e-05,1.71916
26,nan,1.71882,3.3e-05,1.71879
27,nan,1.72161,3.2e-05,1.72158
28,nan,1.71966,0.000541,1.71912
29,nan,1.71893,3.5e-05,1.71889
