num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333333,1.15683,0.701727,0.4551
1,0.333333,1.16777,0.78184,0.385932
2,0.333333,1.16421,0.783932,0.38028
3,0.333333,1.17,0.785639,0.384364
4,0.333333,1.16722,0.785295,0.381927
5,0.333333,1.1688,0.784433,0.384362
6,0.333333,1.16431,0.7827,0.381614
7,0.333333,1.16864,0.784456,0.384182
8,0.333333,1.16475,0.784605,0.380142
9,0.333333,1.17016,0.784467,0.385691
10,0.333333,1.16262,0.781872,0.38075
11,0.333333,1.16861,0.782699,0.385913
12,0.333333,1.16586,0.784138,0.381724
13,0.333333,1.16959,0.78368,0.385909
14,0.333333,1.16439,0.783158,0.381234
15,0.333333,1.16879,0.783889,0.384897
16,0.333333,1.16315,0.783164,0.379982
17,0.333333,1.17063,0.784878,0.385754
18,0.333333,1.16556,0.783651,0.381912
19,0.333333,1.16935,0.783333,0.38602
20,0.333333,1.1643,0.783387,0.380908
21,0.333333,1.16944,0.784574,0.384865
22,0.333333,1.16441,0.783533,0.380874
23,0.333333,1.16908,0.783648,0.385429
24,0.333333,1.16423,0.782358,0.381871
25,0.333333,1.1688,0.783434,0.385365
26,0.333333,1.16451,0.783672,0.380838
27,0.333333,1.16825,0.783824,0.384429
28,0.333333,1.16426,0.783267,0.380994
29,0.333333,1.16769,0.783641,0.384049
