num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,2.97878,2.3973,0.581482
1,-4.934800,3.71262,3.33084,0.381777
2,-4.934800,3.7143,3.33097,0.383332
3,-4.934800,3.70014,3.31783,0.382308
4,-4.934800,3.71359,3.32911,0.384472
5,-4.934801,3.71026,3.32707,0.383188
6,-4.934800,3.71959,3.33224,0.387353
7,-4.934799,3.71212,3.3313,0.38082
8,-4.934799,3.71093,3.33244,0.378491
9,-4.934799,3.71531,3.33221,0.383103
10,-4.934799,3.73507,3.35329,0.381788
11,-4.934799,3.73137,3.34788,0.383495
12,-4.934800,3.72608,3.34782,0.378257
13,-4.934800,3.73592,3.35286,0.383062
14,-4.934799,3.73536,3.35831,0.377054
15,-4.934799,3.73409,3.35413,0.379961
16,-4.934800,3.74524,3.36362,0.38162
17,-4.934800,3.73761,3.35617,0.381433
18,-4.934800,3.73024,3.35212,0.378117
19,-4.934800,3.73515,3.35532,0.379831
20,-4.934800,3.74256,3.35677,0.385785
21,-4.934800,3.73756,3.35464,0.382923
22,-4.934800,3.73912,3.35745,0.381672
23,-4.934799,3.73773,3.35651,0.38122
24,-4.934800,3.73751,3.35839,0.379119
25,-4.934799,3.73744,3.3552,0.38224
26,-4.934800,3.73636,3.35974,0.376625
27,-4.934800,3.73759,3.35321,0.384378
28,-4.934799,3.73205,3.35213,0.379917
29,-4.934800,3.73467,3.35193,0.382745
