num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,9.616546,1.70458,0.542028,1.16255
1,9.616546,1.91273,1.26659,0.646132
2,9.616546,1.88542,1.24798,0.637431
3,9.616546,1.91327,1.27018,0.643095
4,9.616546,1.88381,1.24743,0.636378
5,9.616546,1.89265,1.24729,0.645356
6,9.616546,1.90573,1.26819,0.63754
7,9.616546,1.89113,1.24764,0.643488
8,9.616546,1.90925,1.26912,0.640134
9,9.616546,1.89338,1.24757,0.645814
10,9.616546,1.90915,1.27183,0.637316
11,9.616546,1.88973,1.24613,0.6436
12,9.616546,1.88157,1.24621,0.635363
13,9.616546,1.88915,1.24708,0.642072
14,9.616546,1.90508,1.26883,0.636251
15,9.616546,1.89009,1.24527,0.644822
16,9.616546,1.90704,1.26899,0.638051
17,9.616546,1.88862,1.24608,0.642539
18,9.616546,1.9088,1.27099,0.63781
19,9.616546,1.88865,1.24533,0.643315
20,9.616546,1.88489,1.24634,0.638548
21,9.616546,1.91756,1.27258,0.644981
22,9.616546,1.88482,1.24683,0.637996
23,9.616546,1.88856,1.24748,0.641081
24,9.616546,1.88341,1.24657,0.636842
25,9.616546,1.91253,1.26938,0.643151
26,9.616546,1.88572,1.24685,0.638868
27,9.616546,1.89174,1.24824,0.643499
28,9.616546,1.88388,1.24704,0.636841
29,9.616546,1.89101,1.24753,0.643479
