num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,nan,6.87152,9.7e-05,6.87143
1,nan,5.67755,6.6e-05,5.67748
2,nan,5.67694,6.4e-05,5.67687
3,nan,5.67755,6.4e-05,5.67748
4,nan,5.67863,0.000947,5.67768
5,nan,5.67856,7e-05,5.67849
6,nan,5.67688,8.4e-05,5.67679
7,nan,5.67879,7.2e-05,5.67872
8,nan,5.67934,0.000971,5.67837
9,-16681256.000000,5.67951,7e-05,5.67944
10,nan,5.67829,7.2e-05,5.67822
11,nan,5.67776,7.1e-05,5.67768
12,nan,5.67901,0.000916,5.67809
13,nan,5.67764,7.3e-05,5.67757
14,nan,5.67683,6.8e-05,5.67677
15,nan,5.67756,6.9e-05,5.67749
16,nan,5.67923,0.000899,5.67833
17,nan,5.67882,7e-05,5.67875
18,nan,5.67752,7.1e-05,5.67745
19,nan,5.67866,7e-05,5.67859
20,nan,5.67934,0.000996,5.67834
21,nan,5.67797,7.2e-05,5.6779
22,nan,5.67923,7e-05,5.67916
23,nan,5.67805,7.2e-05,5.67797
24,nan,5.67925,0.000945,5.6783
25,nan,5.67784,7e-05,5.67777
26,nan,5.67864,7.1e-05,5.67857
27,nan,5.67765,6.2e-05,5.67759
28,nan,5.67981,0.0017,5.67811
29,nan,5.67771,7.1e-05,5.67764
