num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,5,4.73274,0.012437,4.7203
1,5,3.50915,0.040733,3.46841
2,5,3.50962,0.041008,3.46861
3,5,3.50857,0.040899,3.46767
4,5,3.50889,0.041026,3.46786
5,5,3.50977,0.041231,3.46854
6,5,3.50934,0.040839,3.4685
7,5,3.50964,0.040937,3.46871
8,5,3.5093,0.040862,3.46844
9,5,3.51017,0.040897,3.46928
10,5,3.50941,0.041059,3.46835
11,5,3.5092,0.040712,3.46848
12,5,3.50931,0.040961,3.46835
13,5,3.50963,0.04102,3.46861
14,5,3.50941,0.041044,3.46836
15,5,3.50981,0.040858,3.46896
16,5,3.50929,0.041138,3.46815
17,5,3.50964,0.040942,3.4687
18,5,3.50857,0.04045,3.46812
19,5,3.5092,0.04092,3.46828
20,5,3.50873,0.040894,3.46784
21,5,3.51147,0.040698,3.47077
22,5,3.50927,0.041389,3.46788
23,5,3.50941,0.040998,3.46841
24,5,3.50916,0.041293,3.46787
25,5,3.50874,0.040861,3.46787
26,5,3.50943,0.04083,3.4686
27,5,3.51386,0.040863,3.473
28,5,3.50993,0.041131,3.4688
29,5,3.50922,0.040954,3.46826
