num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,9.616546,0.999955,0.311486,0.688469
1,9.616546,1.0971,0.726801,0.370304
2,9.616546,1.09838,0.73,0.368378
3,9.616546,1.08408,0.715099,0.36898
4,9.616546,1.08162,0.715448,0.36617
5,9.616546,1.10078,0.730334,0.370443
6,9.616546,1.08394,0.716029,0.367909
7,9.616546,1.08823,0.716129,0.372104
8,9.616546,1.09457,0.727858,0.366715
9,9.616546,1.08606,0.714931,0.371132
10,9.616546,1.08346,0.71545,0.368011
11,9.616546,1.08557,0.715646,0.369929
12,9.616546,1.09538,0.728807,0.366572
13,9.616546,1.08544,0.714898,0.370541
14,9.616546,1.08365,0.715657,0.367994
15,9.616546,1.08669,0.715993,0.370693
16,9.616546,1.09578,0.72972,0.36606
17,9.616546,1.08535,0.71474,0.370613
18,9.616546,1.08478,0.716821,0.367962
19,9.616546,1.08672,0.716237,0.370484
20,9.616546,1.08239,0.716022,0.366364
21,9.616546,1.08604,0.715868,0.370172
22,9.616546,1.09769,0.730074,0.36762
23,9.616546,1.08699,0.715836,0.371157
24,9.616546,1.08438,0.716674,0.36771
25,9.616546,1.08595,0.714657,0.371295
26,9.616546,1.08388,0.71641,0.367467
27,9.616546,1.08661,0.716174,0.370438
28,9.616546,1.08621,0.717229,0.36898
29,9.616546,1.08778,0.716516,0.371264
