num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,0.833713,0.743972,0.089741
1,-4.934800,1.11984,1.04815,0.071683
2,-4.934800,1.11868,1.04818,0.070493
3,-4.934800,1.12101,1.0515,0.069507
4,-4.934800,1.11962,1.05009,0.069535
5,-4.934799,1.12198,1.05269,0.069294
6,-4.934800,1.12045,1.05255,0.067899
7,-4.934800,1.11723,1.04899,0.068247
8,-4.934800,1.12108,1.05151,0.069573
9,-4.934799,1.12116,1.05029,0.070867
10,-4.934800,1.11843,1.05006,0.068364
11,-4.934800,1.12055,1.05158,0.068977
12,-4.934800,1.1193,1.05171,0.067591
13,-4.934800,1.1179,1.05025,0.067654
14,-4.934799,1.11825,1.04985,0.068399
15,-4.934800,1.11715,1.04896,0.068192
16,-4.934800,1.11783,1.05024,0.067592
17,-4.934800,1.11751,1.04959,0.067926
18,-4.934800,1.11706,1.04907,0.067995
19,-4.934800,1.11982,1.052,0.067821
20,-4.934800,1.11669,1.04913,0.067561
21,-4.934800,1.1171,1.04847,0.068627
22,-4.934800,1.1174,1.04933,0.068073
23,-4.934800,1.12042,1.05089,0.069537
24,-4.934800,1.11716,1.05029,0.066877
25,-4.934800,1.12002,1.05066,0.069363
26,-4.934800,1.1205,1.05101,0.069498
27,-4.934800,1.11858,1.0507,0.067886
28,-4.934800,1.11673,1.04945,0.067282
29,-4.934800,1.11707,1.04962,0.067451
