num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,nan,1.19817,9.7e-05,1.19807
1,nan,0.594181,6.8e-05,0.594113
2,nan,0.628186,6.9e-05,0.628117
3,nan,0.585467,6.6e-05,0.585401
4,nan,0.636464,6.6e-05,0.636398
5,nan,0.611404,8.6e-05,0.611318
6,nan,0.602298,6.6e-05,0.602232
7,nan,0.585635,0.000101,0.585534
8,nan,0.603436,6.4e-05,0.603372
9,nan,0.610785,6.6e-05,0.610719
10,nan,0.622749,7.2e-05,0.622677
11,nan,0.626597,6.4e-05,0.626533
12,nan,0.608772,6.5e-05,0.608707
13,nan,0.602471,6.6e-05,0.602405
14,nan,0.609902,8.7e-05,0.609815
15,nan,0.608739,6.3e-05,0.608676
16,nan,0.612873,6.6e-05,0.612807
17,nan,0.619022,9e-05,0.618932
18,nan,0.583569,6.6e-05,0.583503
19,nan,0.605975,6.9e-05,0.605906
20,nan,0.625475,6.5e-05,0.62541
21,nan,0.62996,6.6e-05,0.629894
22,nan,0.597909,6.7e-05,0.597842
23,nan,0.605376,8.7e-05,0.605289
24,nan,0.600975,8.6e-05,0.600889
25,nan,0.605248,8.7e-05,0.605161
26,nan,0.626557,6.5e-05,0.626492
27,nan,0.601985,6.4e-05,0.601921
28,nan,0.617568,8.4e-05,0.617484
29,nan,0.613972,6.3e-05,0.613909
