num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.000400,0.964545,0.67089,0.293655
1,0.000400,0.783887,0.534762,0.249125
2,0.000400,0.782794,0.534577,0.248217
3,0.000400,0.782784,0.5339,0.248884
4,0.000400,0.78285,0.53418,0.24867
5,0.000400,0.7834,0.534755,0.248645
6,0.000400,0.782601,0.533982,0.248619
7,0.000400,0.782624,0.533872,0.248752
8,0.000400,0.783185,0.534487,0.248698
9,0.000400,0.782988,0.534432,0.248556
10,0.000400,0.782544,0.534034,0.24851
11,0.000400,0.783516,0.534496,0.24902
12,0.000400,0.782953,0.534689,0.248264
13,0.000400,0.78304,0.534106,0.248934
14,0.000400,0.782962,0.534057,0.248905
15,0.000400,0.783009,0.534248,0.248761
16,0.000400,0.781933,0.533538,0.248395
17,0.000400,0.783202,0.534034,0.249168
18,0.000400,0.783262,0.534664,0.248598
19,0.000400,0.783168,0.53426,0.248908
20,0.000400,0.783885,0.535079,0.248806
21,0.000400,0.782969,0.534336,0.248633
22,0.000400,0.782687,0.534353,0.248334
23,0.000400,0.78242,0.533752,0.248668
24,0.000400,0.783227,0.534536,0.248691
25,0.000400,0.783488,0.534757,0.248731
26,0.000400,0.782709,0.533958,0.248751
27,0.000400,0.782731,0.534088,0.248643
28,0.000400,0.782904,0.534593,0.248311
29,0.000400,0.782728,0.533706,0.249022
