num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.000400,0.926194,0.668819,0.257375
1,0.000400,0.741261,0.53433,0.206931
2,0.000400,0.7399,0.534072,0.205828
3,0.000400,0.740221,0.533719,0.206502
4,0.000400,0.740699,0.534623,0.206076
5,0.000400,0.740797,0.533891,0.206906
6,0.000400,0.739391,0.534091,0.2053
7,0.000400,0.741034,0.534583,0.206451
8,0.000400,0.740166,0.533734,0.206432
9,0.000400,0.739608,0.533534,0.206074
10,0.000400,0.739957,0.534111,0.205846
11,0.000400,0.740193,0.533642,0.206551
12,0.000400,0.738451,0.533421,0.20503
13,0.000400,0.740282,0.534275,0.206007
14,0.000400,0.739816,0.533441,0.206375
15,0.000400,0.740264,0.533903,0.206361
16,0.000400,0.740131,0.534175,0.205956
17,0.000400,0.739819,0.533478,0.206341
18,0.000400,0.739161,0.533892,0.205269
19,0.000400,0.739982,0.534124,0.205858
20,0.000400,0.739196,0.533427,0.205769
21,0.000400,0.739656,0.533844,0.205812
22,0.000400,0.739043,0.53419,0.204853
23,0.000400,0.740253,0.533498,0.206755
24,0.000400,0.739292,0.533923,0.205369
25,0.000400,0.739755,0.533927,0.205828
26,0.000400,0.739527,0.533866,0.205661
27,0.000400,0.741087,0.53397,0.207117
28,0.000400,0.739297,0.534066,0.205231
29,0.000400,0.740688,0.533906,0.206782
