num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-0.000554,3.58683,0.000231,3.58659
1,-0.000554,2.5368,8.6e-05,2.53672
2,-0.000554,2.81082,8.3e-05,2.81073
3,-0.000554,2.526,8.8e-05,2.52591
4,-0.000554,2.8113,8.6e-05,2.81121
5,-0.000554,2.40639,8.6e-05,2.4063
6,-0.000554,2.49272,8.5e-05,2.49263
7,-0.000554,2.34034,8.7e-05,2.34025
8,-0.000554,2.3299,8.7e-05,2.32981
9,-0.000554,2.4686,8.6e-05,2.46852
10,-0.000554,2.45082,8.1e-05,2.45074
11,-0.000554,2.63765,8.6e-05,2.63757
12,-0.000554,2.64514,8.9e-05,2.64505
13,-0.000554,2.61279,8.8e-05,2.6127
14,-0.000554,2.84703,8.6e-05,2.84694
15,-0.000554,2.55688,8.8e-05,2.5568
16,-0.000554,2.568,8.7e-05,2.56792
17,-0.000554,2.58359,8.8e-05,2.5835
18,-0.000554,2.41367,8.1e-05,2.41359
19,-0.000554,2.3442,8.7e-05,2.34411
20,-0.000554,2.49282,8.5e-05,2.49274
21,-0.000554,2.45279,8.1e-05,2.45271
22,-0.000554,2.62471,8.9e-05,2.62462
23,-0.000554,2.43309,9.2e-05,2.43299
24,-0.000554,2.52686,8.9e-05,2.52678
25,-0.000554,2.48624,8.9e-05,2.48615
26,-0.000554,2.54324,8.7e-05,2.54315
27,-0.000554,2.36854,8.8e-05,2.36845
28,-0.000554,2.56008,8.9e-05,2.56
29,-0.000554,2.61399,8.7e-05,2.61391
