num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,9.616546,0.909599,0.702931,0.206668
1,9.616546,1.5714,1.408,0.163403
2,9.616546,1.6148,1.45046,0.164349
3,9.616546,1.5749,1.41175,0.163152
4,9.616546,1.61522,1.45144,0.163784
5,9.616546,1.5739,1.41188,0.162021
6,9.616546,1.57054,1.40984,0.160693
7,9.616546,1.61484,1.44945,0.165389
8,9.616546,1.57342,1.40981,0.163611
9,9.616546,1.57621,1.41123,0.164981
10,9.616546,1.57104,1.40959,0.161454
11,9.616546,1.61392,1.45098,0.162943
12,9.616546,1.57255,1.40939,0.163166
13,9.616546,1.57367,1.41116,0.162509
14,9.616546,1.57439,1.40988,0.164508
15,9.616546,1.57548,1.4102,0.165281
16,9.616546,1.61335,1.45044,0.162911
17,9.616546,1.57443,1.41014,0.164291
18,9.616546,1.57309,1.40992,0.163173
19,9.616546,1.57532,1.41111,0.164218
20,9.616546,1.57554,1.41028,0.16526
21,9.616546,1.57276,1.40949,0.163271
22,9.616546,1.61434,1.45014,0.164201
23,9.616546,1.57356,1.41014,0.163417
24,9.616546,1.57273,1.40978,0.162951
25,9.616546,1.57316,1.40972,0.163439
26,9.616546,1.57542,1.41158,0.163837
27,9.616546,1.57484,1.40994,0.164903
28,9.616546,1.57416,1.41001,0.164152
29,9.616546,1.57628,1.41056,0.165718
