num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,3.71981,3.29407,0.425742
1,-4.934800,5.72126,5.34684,0.374415
2,-4.934800,5.71899,5.34713,0.371854
3,-4.934801,5.7184,5.34476,0.373644
4,-4.934800,5.71839,5.3449,0.373486
5,-4.934800,5.72138,5.34872,0.37266
6,-4.934800,5.71706,5.34367,0.37339
7,-4.934800,5.7154,5.3445,0.370902
8,-4.934800,5.71867,5.34456,0.37411
9,-4.934800,5.7183,5.34403,0.374266
10,-4.934800,5.72297,5.34498,0.377984
11,-4.934800,5.71825,5.34409,0.374164
12,-4.934801,5.71866,5.344,0.374653
13,-4.934801,5.72593,5.34863,0.377305
14,-4.934800,5.71592,5.34478,0.371149
15,-4.934800,5.71794,5.34661,0.371323
16,-4.934801,5.71532,5.34383,0.371492
17,-4.934800,5.71652,5.34406,0.372459
18,-4.934800,5.71595,5.34393,0.372023
19,-4.934801,5.71687,5.34341,0.373467
20,-4.934800,5.71517,5.34361,0.371561
21,-4.934801,5.72085,5.3484,0.372458
22,-4.934800,5.71533,5.34356,0.371768
23,-4.934801,5.71502,5.34321,0.371817
24,-4.934801,5.71519,5.34389,0.371298
25,-4.934801,5.71783,5.34382,0.374002
26,-4.934801,5.71389,5.34393,0.36996
27,-4.934800,5.7143,5.34337,0.370936
28,-4.934801,5.71454,5.34383,0.370708
29,-4.934801,5.72315,5.34764,0.375507
