num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333333,0.89585,0.703534,0.192316
1,0.333333,0.756049,0.563863,0.192186
2,0.333333,0.7555,0.562845,0.192655
3,0.333333,0.755023,0.562814,0.192209
4,0.333333,0.755189,0.562958,0.192231
5,0.333333,0.755308,0.563032,0.192276
6,0.333333,0.754706,0.562617,0.192089
7,0.333333,0.755506,0.563099,0.192407
8,0.333333,0.755243,0.56297,0.192273
9,0.333333,0.755273,0.562723,0.19255
