num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333333,0.836628,0.697671,0.138957
1,0.333333,0.709859,0.602144,0.107715
2,0.333333,0.720437,0.60214,0.118297
3,0.333333,0.718695,0.603269,0.115426
4,0.333333,0.719159,0.602828,0.116331
5,0.333333,0.715451,0.603028,0.112423
6,0.333333,0.717694,0.602546,0.115148
7,0.333333,0.722925,0.603445,0.11948
8,0.333333,0.725261,0.602728,0.122533
9,0.333333,0.725317,0.603102,0.122215
