num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934801,0.917348,0.571088,0.34626
1,-4.934799,1.15741,0.927427,0.229981
2,-4.934800,1.15193,0.926069,0.225863
3,-4.934800,1.15406,0.926192,0.22787
4,-4.934800,1.16923,0.942567,0.226661
5,-4.934799,1.15612,0.926941,0.22918
6,-4.934800,1.16961,0.942113,0.227494
7,-4.934800,1.15545,0.928728,0.226724
8,-4.934800,1.16185,0.931524,0.230329
9,-4.934800,1.16882,0.933733,0.235091
10,-4.934800,1.15671,0.928234,0.228475
11,-4.934800,1.15606,0.928479,0.227578
12,-4.934800,1.15462,0.928099,0.226519
13,-4.934800,1.15875,0.928074,0.230673
14,-4.934801,1.15133,0.926073,0.225262
15,-4.934800,1.1606,0.926923,0.233676
16,-4.934800,1.16086,0.928177,0.232686
17,-4.934800,1.16104,0.926574,0.234466
18,-4.934799,1.15939,0.927912,0.231474
19,-4.934800,1.15721,0.92769,0.229519
20,-4.934800,1.16063,0.925683,0.234943
21,-4.934800,1.16257,0.926273,0.236293
22,-4.934800,1.18002,0.926999,0.253019
23,-4.934800,1.15725,0.927892,0.229354
24,-4.934800,1.1552,0.926777,0.228427
25,-4.934800,1.15538,0.926526,0.228852
26,-4.934800,1.15321,0.926399,0.226814
27,-4.934800,1.1537,0.927831,0.225866
28,-4.934800,1.15411,0.929846,0.224265
29,-4.934800,1.15224,0.928511,0.223729
