num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,1.44296,0.894363,0.548595
1,-4.934800,1.78817,1.44709,0.341078
2,-4.934801,1.79966,1.44824,0.351414
3,-4.934800,1.78656,1.44746,0.339106
4,-4.934801,1.79488,1.44836,0.346524
5,-4.934801,1.795,1.44815,0.346852
6,-4.934800,1.79001,1.44823,0.34178
7,-4.934800,1.78901,1.44784,0.341171
8,-4.934800,1.79397,1.44787,0.346107
9,-4.934800,1.79684,1.44871,0.348128
10,-4.934800,1.81689,1.44924,0.367647
11,-4.934800,1.81488,1.46927,0.345607
12,-4.934800,1.79674,1.44786,0.348878
13,-4.934800,1.79508,1.44856,0.34652
14,-4.934800,1.78963,1.44782,0.341817
15,-4.934800,1.78847,1.44796,0.340506
16,-4.934799,1.79695,1.44789,0.349062
17,-4.934800,1.794,1.44783,0.346178
18,-4.934800,1.7893,1.44807,0.341223
19,-4.934800,1.80223,1.44838,0.353852
20,-4.934800,1.79452,1.44816,0.346362
21,-4.934800,1.79166,1.44818,0.343476
22,-4.934800,1.78944,1.44804,0.341405
23,-4.934799,1.79635,1.44786,0.348487
24,-4.934800,1.78713,1.44857,0.338558
25,-4.934800,1.79326,1.4483,0.344967
26,-4.934801,1.79632,1.44833,0.347988
27,-4.934800,1.78456,1.44762,0.336935
28,-4.934800,1.79254,1.44798,0.344561
29,-4.934799,1.79005,1.44861,0.341444
