num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333333,2.44976,1.65764,0.792125
1,0.333333,2.02475,1.34341,0.681337
2,0.333333,2.01647,1.33861,0.677855
3,0.333333,2.02057,1.33813,0.682438
4,0.333333,2.02417,1.34317,0.681004
5,0.333333,2.02737,1.34371,0.683654
6,0.333333,2.01712,1.33815,0.678969
7,0.333333,2.0198,1.3378,0.682
8,0.333333,2.02354,1.34238,0.681162
9,0.333333,2.02411,1.34344,0.680668
10,0.333333,2.02354,1.34353,0.680007
11,0.333333,2.02423,1.34295,0.681274
12,0.333333,2.02223,1.34334,0.678899
13,0.333333,2.01872,1.33873,0.679993
14,0.333333,2.01786,1.33823,0.679626
15,0.333333,2.02395,1.34235,0.681594
16,0.333333,2.01791,1.33782,0.680088
17,0.333333,2.02014,1.33841,0.681727
18,0.333333,2.01821,1.33952,0.678688
19,0.333333,2.01675,1.33829,0.678455
20,0.333333,2.01758,1.33831,0.679267
21,0.333333,2.01971,1.33902,0.680688
22,0.333333,2.01873,1.33863,0.680102
23,0.333333,2.02338,1.34188,0.681495
24,0.333333,2.01545,1.33846,0.67699
25,0.333333,2.0206,1.33905,0.681554
26,0.333333,2.01593,1.33965,0.676277
27,0.333333,2.01869,1.33899,0.6797
28,0.333333,2.01742,1.33909,0.678322
29,0.333333,2.02102,1.33978,0.681246
