num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,nan,6.50675,0.000245,6.5065
1,nan,3.96018,0.000157,3.96003
2,nan,3.95976,9.3e-05,3.95967
3,nan,3.95969,9.3e-05,3.9596
4,nan,3.9607,0.000827,3.95987
5,nan,3.96087,0.000104,3.96076
6,nan,3.96045,0.000103,3.96035
7,nan,3.96053,8.8e-05,3.96044
8,nan,3.96243,0.000852,3.96157
9,nan,3.96142,9e-05,3.96132
10,nan,3.96102,8.8e-05,3.96093
11,nan,3.96027,8.7e-05,3.96018
12,-9030.845703,3.96278,0.000851,3.96193
13,nan,3.96181,8.8e-05,3.96172
14,nan,3.96117,9.2e-05,3.96108
15,nan,3.96173,9e-05,3.96164
16,nan,3.96227,0.000839,3.96143
17,nan,3.96115,9e-05,3.96106
18,nan,3.96057,8.9e-05,3.96048
19,nan,3.96145,8.7e-05,3.96136
20,-345.325470,3.96115,0.000837,3.96031
21,nan,3.96029,9e-05,3.96021
22,nan,3.96003,8.8e-05,3.95994
23,13582797.000000,3.95964,8.8e-05,3.95955
24,nan,3.96064,0.000842,3.9598
25,nan,3.96019,9e-05,3.9601
26,1765015.500000,3.95986,9e-05,3.95976
27,nan,3.95997,9.1e-05,3.95988
28,nan,3.96105,0.000857,3.96019
29,nan,3.95963,8.8e-05,3.95954
