num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,9.616546,1.18162,0.421699,0.759921
1,9.616546,1.39699,0.875828,0.521164
2,9.616546,1.38605,0.875481,0.510569
3,9.616546,1.37981,0.868061,0.511746
4,9.616546,1.38245,0.872319,0.51013
5,9.616546,1.38384,0.871894,0.511951
6,9.616546,1.37799,0.867587,0.510405
7,9.616546,1.37776,0.867554,0.510211
8,9.616546,1.3835,0.872914,0.510584
9,9.616546,1.38485,0.873673,0.511178
10,9.616546,1.38424,0.869918,0.514324
11,9.616546,1.38571,0.872931,0.51278
12,9.616546,1.37883,0.868326,0.510508
13,9.616546,1.38234,0.869914,0.512422
14,9.616546,1.38038,0.869418,0.510958
15,9.616546,1.38031,0.869549,0.510763
16,9.616546,1.37969,0.868223,0.511463
17,9.616546,1.38414,0.872679,0.51146
18,9.616546,1.38312,0.872653,0.510464
19,9.616546,1.38441,0.872532,0.511883
20,9.616546,1.38357,0.87313,0.510437
21,9.616546,1.37931,0.867765,0.511549
22,9.616546,1.39432,0.882122,0.512197
23,9.616546,1.38568,0.874514,0.511165
24,9.616546,1.38691,0.875804,0.511104
25,9.616546,1.38573,0.873951,0.511778
26,9.616546,1.38366,0.873637,0.510022
27,9.616546,1.38473,0.87324,0.511491
28,9.616546,1.38395,0.874129,0.50982
29,9.616546,1.3849,0.873601,0.511298
