num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,5,5.04749,0.036487,5.011
1,5,2.83399,0.0854,2.74859
2,5,2.83161,0.08498,2.74663
3,5,2.83286,0.084091,2.74877
4,5,2.833,0.084063,2.74893
5,5,2.83167,0.084201,2.74747
6,5,2.83265,0.084252,2.7484
7,5,2.83189,0.084065,2.74782
8,5,2.83159,0.083881,2.74771
9,5,2.83186,0.083988,2.74787
10,5,2.8323,0.084339,2.74797
11,5,2.83364,0.084521,2.74912
12,5,2.8311,0.084588,2.74652
13,5,2.83184,0.084059,2.74778
14,5,2.83323,0.084323,2.7489
15,5,2.83183,0.084088,2.74774
16,5,2.83367,0.084404,2.74927
17,5,2.83295,0.084804,2.74814
18,5,2.83296,0.084968,2.74799
19,5,2.83235,0.084797,2.74756
20,5,2.83309,0.084858,2.74823
21,5,2.83323,0.085116,2.74812
22,5,2.83194,0.084506,2.74743
23,5,2.83372,0.08516,2.74856
24,5,2.83159,0.084392,2.7472
25,5,2.83132,0.084426,2.7469
26,5,2.83636,0.084514,2.75184
27,5,2.84133,0.084215,2.75711
28,5,2.84108,0.084319,2.75676
29,5,2.84126,0.084049,2.75721
