num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,9.616546,0.867682,0.426886,0.440796
1,9.616546,1.21423,0.882446,0.331787
2,9.616546,1.17865,0.881759,0.296893
3,9.616546,1.1708,0.881587,0.289213
4,9.616546,1.17238,0.881818,0.290558
5,9.616546,1.16916,0.881756,0.287408
6,9.616546,1.16609,0.873963,0.292126
7,9.616546,1.17089,0.884641,0.286248
8,9.616546,1.16607,0.874537,0.291538
9,9.616546,1.16724,0.881082,0.286162
10,9.616546,1.16766,0.874495,0.293163
11,9.616546,1.16678,0.874532,0.292246
12,9.616546,1.16294,0.874767,0.288175
13,9.616546,1.16446,0.874633,0.289822
14,9.616546,1.1724,0.882916,0.289482
15,9.616546,1.17752,0.882347,0.295171
16,9.616546,1.16594,0.874463,0.291476
17,9.616546,1.16965,0.884607,0.285045
18,9.616546,1.16995,0.882726,0.287221
19,9.616546,1.17601,0.882595,0.293418
20,9.616546,1.17391,0.881725,0.292188
21,9.616546,1.17404,0.882108,0.291935
22,9.616546,1.16536,0.88209,0.283271
23,9.616546,1.16998,0.882113,0.287869
24,9.616546,1.17257,0.882492,0.290079
25,9.616546,1.16289,0.874688,0.288206
26,9.616546,1.17012,0.874728,0.295394
27,9.616546,1.16447,0.874385,0.29008
28,9.616546,1.17157,0.879759,0.291815
29,9.616546,1.17024,0.881884,0.28836
