num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,5,5.79507,0.041169,5.7539
1,5,3.20377,0.095666,3.1081
2,5,3.20117,0.095754,3.10541
3,5,3.20297,0.095953,3.10701
4,5,3.20446,0.095646,3.10882
5,5,3.2018,0.095464,3.10634
6,5,3.20208,0.095929,3.10616
7,5,3.20462,0.095644,3.10897
8,5,3.20404,0.095511,3.10853
9,5,3.20391,0.094782,3.10913
10,5,3.20197,0.094717,3.10725
11,5,3.20441,0.095088,3.10933
12,5,3.20203,0.09519,3.10684
13,5,3.20333,0.095611,3.10772
14,5,3.20108,0.095445,3.10564
15,5,3.20529,0.096018,3.10927
16,5,3.19986,0.094706,3.10516
17,5,3.20552,0.095024,3.11049
18,5,3.20118,0.095107,3.10607
19,5,3.20629,0.095941,3.11035
20,5,3.20542,0.095686,3.10973
21,5,3.2025,0.095849,3.10665
22,5,3.21119,0.095834,3.11535
23,5,3.21417,0.095379,3.11879
24,5,3.21315,0.095741,3.11741
25,5,3.21301,0.094495,3.11851
26,5,3.21082,0.094847,3.11597
27,5,3.2147,0.094932,3.11977
28,5,3.21204,0.095523,3.11652
29,5,3.21371,0.095508,3.1182
