num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,nan,2.63931,0.000249,2.63906
1,nan,0.94706,0.000722,0.946338
2,-1902813.750000,0.935033,8.5e-05,0.934948
3,nan,0.938686,0.00022,0.938466
4,nan,0.939147,8.2e-05,0.939065
5,nan,0.931009,8.6e-05,0.930923
6,nan,0.937759,8.5e-05,0.937674
7,nan,0.938244,0.000144,0.9381
8,nan,0.936238,0.000138,0.9361
9,nan,0.936565,8.9e-05,0.936476
10,nan,0.935461,8.3e-05,0.935378
11,nan,0.943022,8.7e-05,0.942935
12,nan,0.93882,8.6e-05,0.938734
13,nan,0.93776,8.7e-05,0.937673
14,nan,0.931427,8.6e-05,0.931341
15,nan,0.963995,9.9e-05,0.963896
16,nan,0.936455,8.6e-05,0.936369
17,-3753.763916,0.97001,8.4e-05,0.969926
18,nan,0.950088,9.3e-05,0.949995
19,nan,0.939045,8.6e-05,0.938959
20,nan,0.965172,8.4e-05,0.965088
21,nan,0.936866,0.000171,0.936695
22,nan,0.954119,8.6e-05,0.954033
23,nan,0.958191,0.000139,0.958052
24,nan,0.939592,8.5e-05,0.939507
25,nan,0.946052,8.5e-05,0.945967
26,246245.578125,0.938439,9.7e-05,0.938342
27,nan,0.944923,0.000253,0.94467
28,nan,0.935597,8.2e-05,0.935515
29,nan,0.945334,8.5e-05,0.945249
