num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,nan,4.35648,0.000245,4.35623
1,nan,1.76796,0.000259,1.76771
2,nan,1.76392,9.3e-05,1.76383
3,48830024.000000,1.76311,9.3e-05,1.76302
4,-130261.117188,1.77134,0.00085,1.77049
5,nan,1.76675,0.000163,1.76659
6,nan,1.77064,8.6e-05,1.77056
7,nan,1.75818,8.6e-05,1.75809
8,nan,1.75975,0.000591,1.75916
9,nan,1.75979,8.8e-05,1.7597
10,nan,1.76081,0.000342,1.76046
11,nan,1.76105,8.8e-05,1.76096
12,nan,1.76654,0.000588,1.76595
13,nan,1.76206,8.8e-05,1.76197
14,nan,1.76329,9.5e-05,1.76319
15,nan,1.76029,0.000335,1.75995
16,nan,1.76094,0.000613,1.76033
17,nan,1.76258,8.6e-05,1.76249
18,nan,1.76611,8.7e-05,1.76602
19,-3867.664551,1.76219,8.7e-05,1.7621
20,nan,1.75642,0.000843,1.75558
21,8154.765137,1.76276,8.8e-05,1.76267
22,nan,1.76245,8.8e-05,1.76236
23,nan,1.76678,9e-05,1.76669
24,nan,1.76388,0.000851,1.76303
25,nan,1.75873,9.1e-05,1.75864
26,861311.875000,1.76169,0.000109,1.76158
27,nan,1.76462,8.7e-05,1.76454
28,nan,1.76461,0.000854,1.76375
29,nan,1.76069,9e-05,1.7606
