num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,5.92884,2.86062,3.06822
1,-4.934800,6.63789,4.61059,2.0273
2,-4.934800,6.6192,4.60388,2.01532
3,-4.934800,6.63107,4.60961,2.02146
4,-4.934800,6.6328,4.61519,2.01761
5,-4.934800,6.62898,4.60769,2.0213
6,-4.934800,6.61914,4.60442,2.01472
7,-4.934800,6.62168,4.60457,2.01711
8,-4.934800,6.61723,4.60341,2.01382
9,-4.934800,6.62021,4.60287,2.01734
10,-4.934800,6.61878,4.60432,2.01446
11,-4.934800,6.63282,4.60885,2.02397
12,-4.934800,6.61839,4.60379,2.0146
13,-4.934800,6.62399,4.6064,2.01759
14,-4.934800,6.62635,4.6043,2.02205
15,-4.934800,6.62789,4.6106,2.01729
16,-4.934800,6.6232,4.60762,2.01558
17,-4.934800,6.62402,4.60686,2.01716
18,-4.934800,6.62822,4.61044,2.01778
19,-4.934800,6.636,4.60677,2.02923
20,-4.934800,6.62075,4.60601,2.01474
21,-4.934800,6.64653,4.60835,2.03818
22,-4.934800,6.62311,4.60747,2.01563
23,-4.934800,6.62835,4.60526,2.02309
24,-4.934800,6.62226,4.60496,2.01729
25,-4.934800,6.63529,4.61093,2.02436
26,-4.934800,6.62071,4.60604,2.01467
27,-4.934800,6.6295,4.60999,2.01952
28,-4.934800,6.62655,4.61095,2.0156
29,-4.934800,6.61922,4.60283,2.0164
