num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-517058.656250,3.6474,0.000149,3.64725
1,nan,1.32892,0.000303,1.32862
2,nan,1.32387,9.7e-05,1.32377
3,nan,1.32543,9.7e-05,1.32534
4,nan,1.34432,9.8e-05,1.34423
5,nan,1.34386,9.8e-05,1.34376
6,8756798.000000,1.32727,9.9e-05,1.32717
7,nan,1.33027,0.000101,1.33017
8,nan,1.36018,0.000103,1.36007
9,nan,1.33249,9.7e-05,1.33239
10,nan,1.34871,9.7e-05,1.34861
11,nan,1.33314,0.000161,1.33298
12,-8412297.000000,1.33725,9.6e-05,1.33715
13,nan,1.3352,9.6e-05,1.3351
14,nan,1.34772,9.7e-05,1.34763
15,nan,1.32865,9.8e-05,1.32855
16,nan,1.3428,9.8e-05,1.3427
17,nan,1.34242,9.7e-05,1.34232
18,nan,1.3507,0.0001,1.3506
19,nan,1.33396,9.7e-05,1.33386
20,nan,1.34133,9.6e-05,1.34124
21,nan,1.32975,9.7e-05,1.32965
22,nan,1.33009,9.6e-05,1.33
23,nan,1.32789,9.8e-05,1.32779
24,nan,1.35547,9.5e-05,1.35537
25,nan,1.35098,0.000108,1.35087
26,nan,1.332,9.7e-05,1.33191
27,nan,1.3336,9.5e-05,1.3335
28,2726180.000000,1.33459,0.000106,1.33449
29,-461901.281250,1.33984,9.6e-05,1.33974
