num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,4.50469,3.39306,1.11163
1,-4.934799,6.27664,5.45582,0.820815
2,-4.934799,6.27642,5.45507,0.821357
3,-4.934800,6.26894,5.45264,0.816299
4,-4.934800,6.2724,5.45434,0.81806
5,-4.934799,6.27634,5.45655,0.819791
6,-4.934799,6.27752,5.4595,0.818018
7,-4.934800,6.28261,5.4582,0.824412
8,-4.934799,6.27395,5.45475,0.819197
9,-4.934799,6.27607,5.45306,0.823005
10,-4.934800,6.29429,5.45892,0.835372
11,-4.934801,6.26655,5.45263,0.81392
12,-4.934800,6.2805,5.4607,0.819792
13,-4.934800,6.2805,5.46678,0.813721
14,-4.934800,6.28713,5.47025,0.816887
15,-4.934799,6.28802,5.46774,0.820281
16,-4.934800,6.29399,5.46437,0.829615
17,-4.934801,6.27923,5.46098,0.818254
18,-4.934799,6.28458,5.46381,0.820768
19,-4.934800,6.27406,5.45601,0.818053
20,-4.934800,6.28057,5.46488,0.815695
21,-4.934800,6.28537,5.4666,0.818768
22,-4.934800,6.29175,5.46844,0.823309
23,-4.934800,6.29033,5.46872,0.821609
24,-4.934801,6.29523,5.47321,0.822023
25,-4.934800,6.30463,5.48614,0.818486
26,-4.934800,6.2766,5.45662,0.819978
27,-4.934800,6.29614,5.47451,0.821632
28,-4.934800,6.27888,5.45515,0.82373
29,-4.934801,6.31045,5.47659,0.83386
