num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934801,1.86481,0.896176,0.968634
1,-4.934800,2.08551,1.44556,0.639957
2,-4.934801,2.07919,1.44476,0.634435
3,-4.934800,2.08494,1.4484,0.63655
4,-4.934801,2.07822,1.44427,0.633948
5,-4.934800,2.08689,1.44589,0.641006
6,-4.934800,2.09025,1.44798,0.642274
7,-4.934800,2.09089,1.44827,0.642616
8,-4.934800,2.07921,1.44453,0.63468
9,-4.934801,2.08556,1.44756,0.637994
10,-4.934800,2.07954,1.44437,0.635171
11,-4.934800,2.09627,1.44913,0.647142
12,-4.934800,2.14357,1.49964,0.643933
13,-4.934800,2.09556,1.44747,0.648089
14,-4.934800,2.079,1.44439,0.634608
15,-4.934800,2.07948,1.44461,0.634867
16,-4.934800,2.08779,1.44776,0.64003
17,-4.934800,2.0895,1.44755,0.641959
18,-4.934800,2.09016,1.44952,0.640648
19,-4.934800,2.08588,1.44785,0.638033
20,-4.934800,2.08124,1.44763,0.633609
21,-4.934800,2.08113,1.44529,0.635831
22,-4.934800,2.09129,1.44984,0.641453
23,-4.934800,2.15113,1.50915,0.641984
24,-4.934800,2.07992,1.44667,0.633253
25,-4.934800,2.08244,1.44694,0.635506
26,-4.934800,2.08067,1.44797,0.6327
27,-4.934800,2.08523,1.44413,0.641106
28,-4.934800,2.0839,1.44389,0.640004
29,-4.934801,2.07943,1.44355,0.635886
