num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,5,3.41886,0.022572,3.39629
1,5,1.80312,0.053005,1.75011
2,5,1.80147,0.052644,1.74882
3,5,1.80328,0.052651,1.75063
4,5,1.80293,0.052692,1.75024
5,5,1.80091,0.052544,1.74837
6,5,1.801,0.052435,1.74857
7,5,1.80194,0.052828,1.74911
8,5,1.80158,0.052656,1.74892
9,5,1.80134,0.053208,1.74813
10,5,1.80248,0.05289,1.74959
11,5,1.80124,0.052726,1.74852
12,5,1.80282,0.053378,1.74944
13,5,1.80248,0.053476,1.749
14,5,1.80308,0.053204,1.74987
15,5,1.80138,0.053508,1.74788
16,5,1.80153,0.053454,1.74808
17,5,1.80168,0.053589,1.74809
18,5,1.80141,0.053424,1.74799
19,5,1.80213,0.05315,1.74898
20,5,1.80331,0.053136,1.75017
21,5,1.80093,0.052554,1.74838
22,5,1.80099,0.052534,1.74845
23,5,1.80192,0.053113,1.74881
24,5,1.80127,0.05324,1.74803
25,5,1.7949,0.053255,1.74164
26,5,1.79518,0.05338,1.7418
27,5,1.79737,0.053194,1.74418
28,5,1.79583,0.053072,1.74276
29,5,1.79639,0.053591,1.7428
