num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,9.616546,2.54986,0.887688,1.66217
1,9.616546,2.85278,1.82338,1.02939
2,9.616546,2.86149,1.84379,1.0177
3,9.616546,2.84571,1.84579,0.999918
4,9.616546,2.85102,1.82085,1.03017
5,9.616546,2.86554,1.84431,1.02122
6,9.616546,2.83753,1.821,1.01653
7,9.616546,2.86883,1.84474,1.02409
8,9.616546,2.86725,1.84479,1.02246
9,9.616546,2.86349,1.84744,1.01605
10,9.616546,2.86782,1.84428,1.02355
11,9.616546,2.8844,1.84549,1.03891
12,9.616546,2.85899,1.8478,1.01119
13,9.616546,2.84828,1.84889,0.999388
14,9.616546,2.84077,1.82535,1.01542
15,9.616546,2.86168,1.84379,1.01789
16,9.616546,2.83751,1.82023,1.01728
17,9.616546,2.84409,1.82248,1.02161
18,9.616546,2.85352,1.82082,1.03269
19,9.616546,2.85344,1.84322,1.01022
20,9.616546,2.85915,1.84314,1.01601
21,9.616546,2.82845,1.82027,1.00818
22,9.616546,2.86474,1.8432,1.02154
23,9.616546,2.85221,1.82248,1.02973
24,9.616546,2.85342,1.82446,1.02896
25,9.616546,2.8631,1.84557,1.01753
26,9.616546,2.86232,1.84734,1.01498
27,9.616546,2.8585,1.82041,1.03809
28,9.616546,2.83803,1.8213,1.01674
29,9.616546,2.8688,1.84419,1.02462
