num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-1.726700,11.1218,6.63299,4.4888
1,-1.726700,9.36884,5.32848,4.04036
2,-1.726700,9.36153,5.32892,4.03261
3,-1.726700,9.37206,5.33112,4.04094
4,-1.726700,9.362,5.32998,4.03202
5,-1.726700,9.3702,5.33258,4.03762
6,-1.726700,9.36697,5.33321,4.03376
7,-1.726700,9.37869,5.33129,4.0474
8,-1.726700,9.37451,5.33001,4.04451
9,-1.726700,9.37937,5.33132,4.04805
10,-1.726700,9.3738,5.32974,4.04407
11,-1.726700,9.39507,5.3396,4.05548
12,-1.726700,9.38044,5.329,4.05144
13,-1.726700,9.39442,5.3404,4.05402
14,-1.726700,9.36908,5.32937,4.0397
15,-1.726700,9.37092,5.32643,4.04449
16,-1.726700,9.36947,5.33291,4.03656
17,-1.726700,9.37863,5.32429,4.05434
18,-1.726700,9.36743,5.33078,4.03665
19,-1.726700,9.39649,5.33676,4.05973
20,-1.726700,9.37195,5.33193,4.04003
21,-1.726700,9.38779,5.33655,4.05124
22,-1.726700,9.38284,5.3338,4.04904
23,-1.726700,9.38026,5.33271,4.04755
24,-1.726700,9.37086,5.33275,4.03812
25,-1.726700,9.37915,5.32993,4.04921
26,-1.726700,9.38073,5.33986,4.04087
27,-1.726700,9.38865,5.33432,4.05433
28,-1.726700,9.37969,5.33406,4.04563
29,-1.726700,9.38092,5.3295,4.05142
