num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,4.5311,2.85562,1.67548
1,-4.934800,5.65889,4.60397,1.05492
2,-4.934801,5.66552,4.61133,1.05419
3,-4.934801,5.64674,4.60017,1.04656
4,-4.934800,5.6778,4.60624,1.07156
5,-4.934800,5.65279,4.59507,1.05772
6,-4.934800,5.65822,4.60138,1.05684
7,-4.934800,5.65946,4.60618,1.05328
8,-4.934800,5.64475,4.59474,1.05002
9,-4.934800,5.65075,4.59578,1.05497
10,-4.934799,5.65494,4.59821,1.05673
11,-4.934800,5.6571,4.6087,1.04841
12,-4.934799,5.6699,4.61897,1.05093
13,-4.934800,5.68205,4.60629,1.07576
14,-4.934800,5.63411,4.5946,1.03952
15,-4.934800,5.65127,4.6052,1.04606
16,-4.934800,5.64071,4.59871,1.042
17,-4.934801,5.6524,4.60288,1.04952
18,-4.934801,5.65578,4.59807,1.0577
19,-4.934799,5.64397,4.60372,1.04025
20,-4.934800,5.65594,4.60373,1.05221
21,-4.934800,5.65138,4.60759,1.04378
22,-4.934800,5.66603,4.60694,1.05909
23,-4.934800,5.64826,4.6011,1.04716
24,-4.934800,5.67662,4.60722,1.06939
25,-4.934799,5.65553,4.60546,1.05007
26,-4.934800,5.66026,4.60854,1.05172
27,-4.934800,5.66763,4.60924,1.05839
28,-4.934800,5.65926,4.61663,1.04263
29,-4.934800,5.67448,4.6263,1.04818
