num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333333,2.5148,1.65325,0.861553
1,0.333333,2.08642,1.33947,0.746949
2,0.333333,2.08589,1.34107,0.744817
3,0.333333,2.08664,1.34057,0.74607
4,0.333333,2.08184,1.34078,0.741065
5,0.333333,2.08657,1.34094,0.745623
6,0.333333,2.08405,1.34104,0.74301
7,0.333333,2.08371,1.33971,0.743998
8,0.333333,2.084,1.33912,0.744877
9,0.333333,2.0847,1.34087,0.743827
10,0.333333,2.08465,1.34023,0.744423
11,0.333333,2.08575,1.34206,0.743689
12,0.333333,2.08173,1.3391,0.742633
13,0.333333,2.08505,1.33967,0.74538
14,0.333333,2.08121,1.3397,0.741517
15,0.333333,2.08141,1.33821,0.743199
16,0.333333,2.08125,1.33897,0.742281
17,0.333333,2.08414,1.34053,0.74361
18,0.333333,2.08502,1.341,0.744022
19,0.333333,2.08307,1.34067,0.742404
20,0.333333,2.08169,1.33906,0.742629
21,0.333333,2.08581,1.33886,0.746945
22,0.333333,2.08031,1.34019,0.740119
23,0.333333,2.08242,1.3406,0.741826
24,0.333333,2.07904,1.34013,0.738911
25,0.333333,2.0832,1.33877,0.744431
26,0.333333,2.08398,1.34018,0.743799
27,0.333333,2.08448,1.34039,0.744094
28,0.333333,2.087,1.34016,0.746834
29,0.333333,2.08073,1.34034,0.740388
