num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333333,4.89638,2.94002,1.95636
1,0.333333,4.13363,2.3738,1.75983
2,0.333333,4.12291,2.36797,1.75494
3,0.333333,4.1354,2.37972,1.75568
4,0.333333,4.12741,2.3739,1.75351
5,0.333333,4.12746,2.36694,1.76052
6,0.333333,4.12521,2.37011,1.75509
7,0.333333,4.12955,2.37144,1.75811
8,0.333333,4.12502,2.37036,1.75466
9,0.333333,4.12275,2.36686,1.75589
10,0.333333,4.12376,2.37449,1.74927
11,0.333333,4.12897,2.36879,1.76018
12,0.333333,4.12486,2.40422,1.72064
13,0.333333,4.12884,2.40174,1.7271
14,0.333333,4.18455,2.40298,1.78158
15,0.333333,4.14035,2.37843,1.76192
16,0.333333,4.1349,2.37956,1.75534
17,0.333333,4.10744,2.37898,1.72847
18,0.333333,4.12669,2.40308,1.72361
19,0.333333,4.19012,2.40305,1.78707
20,0.333333,4.13219,2.37746,1.75473
21,0.333333,4.13536,2.37774,1.75763
22,0.333333,4.15737,2.37693,1.78044
23,0.333333,4.17077,2.40259,1.76818
24,0.333333,4.13166,2.37707,1.75459
25,0.333333,4.13676,2.40259,1.73418
26,0.333333,4.13854,2.38083,1.75771
27,0.333333,4.14126,2.37995,1.7613
28,0.333333,4.15755,2.40635,1.7512
29,0.333333,4.19139,2.43346,1.75794
