num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,9.616546,2.96983,1.48996,1.47988
1,9.616546,4.02651,3.05072,0.975786
2,9.616546,4.00633,3.03266,0.973666
3,9.616546,4.05722,3.06774,0.989479
4,9.616546,3.99196,3.03104,0.960923
5,9.616546,4.04141,3.06586,0.975548
6,9.616546,4.0498,3.06689,0.982904
7,9.616546,4.03224,3.0643,0.967936
8,9.616546,4.05071,3.0647,0.98601
9,9.616546,4.04523,3.06607,0.979167
10,9.616546,4.0014,3.02732,0.974078
11,9.616546,4.04388,3.06748,0.9764
12,9.616546,4.00332,3.02985,0.973468
13,9.616546,4.0461,3.06851,0.977592
14,9.616546,4.01542,3.02967,0.985756
15,9.616546,4.0424,3.06857,0.973836
16,9.616546,4.04357,3.06854,0.975037
17,9.616546,4.01094,3.03063,0.98031
18,9.616546,4.04099,3.06925,0.971737
19,9.616546,4.01119,3.02992,0.981269
20,9.616546,3.99643,3.02967,0.966764
21,9.616546,4.04539,3.07031,0.975081
22,9.616546,4.04566,3.0704,0.97526
23,9.616546,4.05803,3.06971,0.988326
24,9.616546,4.03832,3.06781,0.970515
25,9.616546,4.04292,3.06952,0.9734
26,9.616546,4.01349,3.03235,0.981139
27,9.616546,4.03503,3.06932,0.965709
28,9.616546,4.0398,3.06873,0.97107
29,9.616546,4.0411,3.06985,0.971255
