num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,5,2.8013,0.022892,2.77841
1,5,1.16411,0.053535,1.11058
2,5,1.16822,0.053318,1.11491
3,5,1.16628,0.053538,1.11274
4,5,1.15819,0.053274,1.10491
5,5,1.1707,0.053453,1.11725
6,5,1.16942,0.053065,1.11635
7,5,1.16478,0.052964,1.11182
8,5,1.15925,0.052934,1.10631
9,5,1.1616,0.052745,1.10885
10,5,1.16619,0.05302,1.11317
11,5,1.16078,0.053173,1.10761
12,5,1.1661,0.053343,1.11275
13,5,1.16479,0.052967,1.11183
14,5,1.16024,0.052975,1.10727
15,5,1.16,0.053077,1.10693
16,5,1.16483,0.052813,1.11202
17,5,1.16493,0.052931,1.112
18,5,1.16122,0.053347,1.10788
19,5,1.15565,0.053219,1.10243
20,5,1.15976,0.053321,1.10644
21,5,1.16297,0.05334,1.10963
22,5,1.16956,0.053237,1.11633
23,5,1.16015,0.053257,1.10689
24,5,1.16404,0.053631,1.11041
25,5,1.14916,0.053422,1.09574
26,5,1.15735,0.053199,1.10415
27,5,1.17725,0.053073,1.12417
28,5,1.16633,0.05345,1.11288
29,5,1.16434,0.053423,1.11091
