num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-1.726700,11.901,6.58305,5.31796
1,-1.726700,10.3619,5.31638,5.04549
2,-1.726700,10.3126,5.30831,5.00428
3,-1.726700,10.2782,5.3101,4.96815
4,-1.726700,10.3267,5.31549,5.01119
5,-1.726700,10.0783,5.31466,4.76369
6,-1.726700,10.3472,5.33267,5.0145
7,-1.726700,10.3946,5.33441,5.06018
8,-1.726700,10.2746,5.33543,4.9392
9,-1.726700,10.2953,5.32747,4.96779
10,-1.726700,10.2892,5.32309,4.96607
11,-1.726700,10.2521,5.32495,4.92713
12,-1.726700,10.1907,5.31914,4.87155
13,-1.726700,10.1788,5.32087,4.85795
14,-1.726700,10.3439,5.32472,5.01916
15,-1.726700,10.3923,5.31817,5.0741
16,-1.726700,10.4268,5.3257,5.10113
17,-1.726700,10.2837,5.31592,4.96775
18,-1.726700,10.2597,5.32656,4.93311
19,-1.726700,10.2953,5.3271,4.96825
20,-1.726700,10.1491,5.32323,4.82586
21,-1.726700,10.5487,5.33195,5.21673
22,-1.726700,10.3193,5.32179,4.99749
23,-1.726700,10.2649,5.31721,4.94773
24,-1.726700,10.3395,5.31857,5.02093
25,-1.726700,10.2672,5.31595,4.95127
26,-1.726700,10.3164,5.3259,4.99055
27,-1.726700,10.3332,5.31746,5.01578
28,-1.726700,10.1659,5.31772,4.84814
29,-1.726700,10.2974,5.31571,4.98165
