num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,5,4.52389,0.030736,4.49316
1,5,2.503,0.074551,2.42845
2,5,2.50389,0.074538,2.42936
3,5,2.50118,0.073992,2.42719
4,5,2.50121,0.073824,2.42739
5,5,2.50278,0.074134,2.42864
6,5,2.50309,0.074666,2.42842
7,5,2.50328,0.074537,2.42875
8,5,2.502,0.074222,2.42778
9,5,2.50122,0.074002,2.42722
10,5,2.50193,0.074218,2.42771
11,5,2.50215,0.073902,2.42825
12,5,2.50268,0.073954,2.42872
13,5,2.50331,0.074025,2.42928
14,5,2.50122,0.073729,2.42749
15,5,2.50124,0.074147,2.42709
16,5,2.5012,0.074089,2.42711
17,5,2.50228,0.073824,2.42845
18,5,2.5028,0.073683,2.42911
19,5,2.50193,0.074271,2.42766
20,5,2.50245,0.073868,2.42858
21,5,2.50368,0.073955,2.42973
22,5,2.50109,0.073782,2.42731
23,5,2.50163,0.073988,2.42764
24,5,2.50155,0.073792,2.42776
25,5,2.50207,0.07402,2.42805
26,5,2.50253,0.073918,2.42861
27,5,2.50266,0.073897,2.42876
28,5,2.50264,0.073877,2.42876
29,5,2.50213,0.073757,2.42837
