num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,9.616546,2.38824,1.19017,1.19806
1,9.616546,3.22359,2.44474,0.778846
2,9.616546,3.20728,2.42412,0.783158
3,9.616546,3.22182,2.42154,0.800286
4,9.616546,3.22555,2.44015,0.7854
5,9.616546,3.2147,2.44028,0.774419
6,9.616546,3.20875,2.42813,0.78062
7,9.616546,3.25916,2.44704,0.812117
8,9.616546,3.21274,2.42255,0.790187
9,9.616546,3.19542,2.42122,0.774206
10,9.616546,3.21912,2.44227,0.776847
11,9.616546,3.20953,2.42222,0.787302
12,9.616546,3.22472,2.44048,0.784233
13,9.616546,3.22813,2.44244,0.7857
14,9.616546,3.20276,2.42089,0.781874
15,9.616546,3.22385,2.44136,0.782489
16,9.616546,3.2249,2.44297,0.78193
17,9.616546,3.21971,2.44201,0.777702
18,9.616546,3.20042,2.42177,0.778653
19,9.616546,3.20041,2.42154,0.778871
20,9.616546,3.21784,2.44152,0.776325
21,9.616546,3.19849,2.42278,0.77571
22,9.616546,3.22271,2.44419,0.778523
23,9.616546,3.20551,2.42431,0.781199
24,9.616546,3.22317,2.44177,0.781405
25,9.616546,3.22965,2.4464,0.783255
26,9.616546,3.22357,2.44221,0.781363
27,9.616546,3.21325,2.44206,0.771191
28,9.616546,3.22395,2.44124,0.782705
29,9.616546,3.20899,2.42462,0.784378
