num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,nan,1.86759,9e-05,1.8675
1,24272252.000000,0.636348,0.000164,0.636184
2,nan,0.636163,7.4e-05,0.636089
3,nan,0.641562,7.9e-05,0.641483
4,nan,0.63958,7.3e-05,0.639507
5,nan,0.635718,7.6e-05,0.635642
6,nan,0.638665,9.6e-05,0.638569
7,-32841.488281,0.639122,8e-05,0.639042
8,nan,0.636237,8.4e-05,0.636153
9,nan,0.634348,7.4e-05,0.634274
10,nan,0.640958,8.1e-05,0.640877
11,nan,0.634472,0.000684,0.633788
12,nan,0.636481,8.1e-05,0.6364
13,nan,0.637985,8.2e-05,0.637903
14,nan,0.632926,7.2e-05,0.632854
15,nan,0.631457,8.2e-05,0.631375
16,317.229401,0.638892,7.9e-05,0.638813
17,nan,0.634539,7.4e-05,0.634465
18,nan,0.63669,8e-05,0.63661
19,nan,0.640891,0.000165,0.640726
20,nan,0.637159,0.000146,0.637013
21,nan,0.634297,7.9e-05,0.634218
22,nan,0.631,7.9e-05,0.630921
23,nan,0.635062,7.8e-05,0.634984
24,nan,0.638802,0.000116,0.638686
25,nan,0.637806,7.9e-05,0.637727
26,nan,0.634933,8.1e-05,0.634852
27,nan,0.629862,8e-05,0.629782
28,-23728378.000000,0.636422,8.4e-05,0.636338
29,nan,0.637051,0.000215,0.636836
