num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,9.616546,3.48951,1.21312,2.27639
1,9.616546,3.81962,2.45607,1.36355
2,9.616546,3.80987,2.45676,1.35311
3,9.616546,3.80863,2.454,1.35463
4,9.616546,3.79843,2.45676,1.34167
5,9.616546,3.81328,2.45813,1.35515
6,9.616546,3.8082,2.45736,1.35084
7,9.616546,3.80278,2.45769,1.34509
8,9.616546,3.80034,2.46125,1.33909
9,9.616546,3.83039,2.45813,1.37226
10,9.616546,3.80568,2.45733,1.34835
11,9.616546,3.77896,2.46198,1.31699
12,9.616546,3.81181,2.45748,1.35434
13,9.616546,3.83055,2.45655,1.374
14,9.616546,3.83933,2.45635,1.38298
15,9.616546,3.80598,2.45649,1.34948
16,9.616546,3.82098,2.45854,1.36244
17,9.616546,3.80272,2.45937,1.34335
18,9.616546,3.83064,2.46169,1.36895
19,9.616546,3.82126,2.46192,1.35934
20,9.616546,3.81173,2.46314,1.34858
21,9.616546,3.81204,2.45683,1.35521
22,9.616546,3.80656,2.46082,1.34575
23,9.616546,3.80969,2.45734,1.35235
24,9.616546,3.80831,2.45617,1.35214
25,9.616546,3.80962,2.46004,1.34957
26,9.616546,3.81283,2.45812,1.35471
27,9.616546,3.81578,2.45757,1.35821
28,9.616546,3.82213,2.45726,1.36487
29,9.616546,3.83878,2.46138,1.37741
