num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,5,1.86321,0.027186,1.83603
1,5,0.798192,0.06374,0.734452
2,5,0.794471,0.063268,0.731203
3,5,0.796688,0.063531,0.733157
4,5,0.797298,0.063825,0.733473
5,5,0.797015,0.063314,0.733701
6,5,0.795407,0.063345,0.732062
7,5,0.795052,0.063296,0.731756
8,5,0.792013,0.064726,0.727287
9,5,0.799301,0.064907,0.734394
10,5,0.796372,0.063315,0.733057
11,5,0.793902,0.063468,0.730434
12,5,0.798536,0.063531,0.735005
13,5,0.794176,0.06497,0.729206
14,5,0.802089,0.064878,0.737211
15,5,0.799377,0.064823,0.734554
16,5,0.801369,0.065213,0.736156
17,5,0.795549,0.063715,0.731834
18,5,0.797605,0.064009,0.733596
19,5,0.795092,0.063662,0.73143
20,5,0.799467,0.063766,0.735701
21,5,0.795137,0.063486,0.731651
22,5,0.799621,0.064554,0.735067
23,5,0.801734,0.064242,0.737492
24,5,0.799854,0.064027,0.735827
25,5,0.797289,0.063804,0.733485
26,5,0.796563,0.063348,0.733215
27,5,0.793757,0.063396,0.730361
28,5,0.802137,0.063406,0.738731
29,5,0.79584,0.063409,0.732431
