num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,nan,1.16484,0.000135,1.1647
1,nan,0.879476,4.1e-05,0.879435
2,-6713.828125,0.87924,4.1e-05,0.879199
3,nan,0.879497,4e-05,0.879457
4,nan,0.878347,0.000345,0.878002
5,nan,0.879237,3.7e-05,0.8792
6,nan,0.879263,3.7e-05,0.879226
7,nan,0.879305,3.7e-05,0.879268
8,nan,0.879176,0.000335,0.878841
9,nan,0.879211,3.8e-05,0.879173
10,nan,0.879204,3.8e-05,0.879166
11,nan,0.879169,4e-05,0.879129
12,195912320.000000,0.8793,0.000336,0.878964
13,nan,0.878182,3.8e-05,0.878144
14,nan,0.878689,3.6e-05,0.878653
15,nan,0.878546,3.8e-05,0.878508
16,nan,0.879532,0.000334,0.879198
17,323912.218750,0.879156,3.8e-05,0.879118
18,nan,0.878334,3.7e-05,0.878297
19,nan,0.878639,4.5e-05,0.878594
20,nan,0.879702,0.000357,0.879345
21,nan,0.878526,3.8e-05,0.878488
22,nan,0.878451,3.9e-05,0.878412
23,nan,0.879233,3.8e-05,0.879195
24,nan,0.878419,0.000335,0.878084
25,nan,0.878683,3.8e-05,0.878645
26,nan,0.878626,3.7e-05,0.878589
27,nan,0.879549,3.8e-05,0.879511
28,nan,0.879497,0.000359,0.879138
29,nan,0.878521,3.9e-05,0.878482
