num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,nan,8.75342,0.000131,8.75329
1,nan,5.32869,0.000101,5.32859
2,nan,5.32769,0.0001,5.32759
3,nan,5.32685,9.9e-05,5.32675
4,nan,5.32967,0.00104,5.32863
5,-1747335.375000,5.32778,0.000133,5.32765
6,1066.828979,5.32754,0.000161,5.32737
7,nan,5.32646,9.8e-05,5.32636
8,8518421.000000,5.33228,0.001015,5.33127
9,nan,5.3312,0.000181,5.33102
10,nan,5.33015,9.9e-05,5.33005
11,nan,5.32758,9.6e-05,5.32748
12,nan,5.33286,0.000789,5.33207
13,nan,5.33059,9.6e-05,5.33049
14,384.562805,5.3279,0.000355,5.32755
15,nan,5.32735,9.8e-05,5.32726
16,nan,5.32923,0.000784,5.32845
17,nan,5.32745,0.000106,5.32734
18,nan,5.32673,9.8e-05,5.32664
19,nan,5.3278,0.000356,5.32745
20,nan,5.32936,0.000779,5.32858
21,nan,5.32773,9.6e-05,5.32764
22,nan,5.33044,0.000107,5.33033
23,nan,5.33118,9.9e-05,5.33108
24,nan,5.33306,0.001031,5.33203
25,nan,5.33576,9.8e-05,5.33566
26,nan,5.32789,0.000109,5.32778
27,nan,5.32928,0.000115,5.32916
28,-9215952.000000,5.33291,0.001031,5.33188
29,-5676300.500000,5.37636,9.7e-05,5.37626
