num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333333,1.0555,0.743933,0.31157
1,0.333333,0.868967,0.60323,0.265737
2,0.333333,0.86713,0.602111,0.265019
3,0.333333,0.86845,0.603091,0.265359
4,0.333333,0.862643,0.597509,0.265134
5,0.333333,0.863893,0.598068,0.265825
6,0.333333,0.868316,0.603368,0.264948
7,0.333333,0.869,0.603292,0.265708
8,0.333333,0.862597,0.598006,0.264591
9,0.333333,0.863056,0.597939,0.265117
10,0.333333,0.863164,0.597939,0.265225
11,0.333333,0.868772,0.603175,0.265597
12,0.333333,0.863078,0.598163,0.264915
13,0.333333,0.863246,0.5979,0.265346
14,0.333333,0.863308,0.598158,0.26515
15,0.333333,0.862939,0.59816,0.264779
16,0.333333,0.863222,0.598104,0.265118
17,0.333333,0.863603,0.598325,0.265278
18,0.333333,0.863736,0.598504,0.265232
19,0.333333,0.863614,0.597898,0.265716
20,0.333333,0.862836,0.597341,0.265495
21,0.333333,0.863113,0.597498,0.265615
22,0.333333,0.863168,0.598292,0.264876
23,0.333333,0.863775,0.598097,0.265678
24,0.333333,0.862417,0.597506,0.264911
25,0.333333,0.86284,0.597163,0.265677
26,0.333333,0.863116,0.597422,0.265694
27,0.333333,0.863705,0.597969,0.265736
28,0.333333,0.867507,0.602864,0.264643
29,0.333333,0.863191,0.597898,0.265293
