num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,5,1.3561,0.029635,1.32646
1,5,0.569406,0.074293,0.495113
2,5,0.571601,0.074271,0.49733
3,5,0.574063,0.074098,0.499965
4,5,0.58418,0.074281,0.509899
5,5,0.576613,0.074053,0.50256
6,5,0.579761,0.076204,0.503557
7,5,0.584096,0.075996,0.5081
8,5,0.569006,0.075986,0.49302
9,5,0.576766,0.075469,0.501297
10,5,0.568923,0.075812,0.493111
11,5,0.580451,0.074299,0.506152
12,5,0.578079,0.074314,0.503765
13,5,0.578197,0.074007,0.50419
14,5,0.571662,0.074226,0.497436
15,5,0.577529,0.074355,0.503174
16,5,0.577468,0.074163,0.503305
17,5,0.572307,0.074419,0.497888
18,5,0.579696,0.074439,0.505257
19,5,0.571588,0.073999,0.497589
20,5,0.581524,0.075825,0.505699
21,5,0.579557,0.075301,0.504256
22,5,0.575244,0.075687,0.499557
23,5,0.577307,0.075476,0.501831
24,5,0.573977,0.075485,0.498492
25,5,0.580697,0.07582,0.504877
26,5,0.567557,0.07625,0.491307
27,5,0.576989,0.076307,0.500682
28,5,0.576012,0.07515,0.500862
29,5,0.58192,0.075134,0.506786
