num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,1.09719,0.892924,0.204263
1,-4.934800,1.61995,1.43677,0.183181
2,-4.934800,1.62189,1.43906,0.18283
3,-4.934800,1.62121,1.43793,0.183277
4,-4.934800,1.62186,1.43942,0.182446
5,-4.934800,1.62362,1.44053,0.18309
6,-4.934800,1.62553,1.44284,0.182695
7,-4.934800,1.62599,1.44327,0.182715
8,-4.934799,1.62587,1.44289,0.182978
9,-4.934801,1.62246,1.43987,0.182594
10,-4.934800,1.62318,1.43903,0.184143
11,-4.934800,1.62194,1.43969,0.182249
12,-4.934800,1.62319,1.43965,0.183548
13,-4.934800,1.62233,1.43959,0.182741
14,-4.934800,1.62212,1.43983,0.182291
15,-4.934799,1.62337,1.4402,0.183175
16,-4.934800,1.62224,1.44006,0.182173
17,-4.934800,1.62333,1.44029,0.183041
18,-4.934800,1.6216,1.43928,0.182322
19,-4.934800,1.62554,1.44233,0.183207
20,-4.934800,1.62554,1.4424,0.183139
21,-4.934800,1.62351,1.43992,0.183589
22,-4.934800,1.6223,1.44039,0.181914
23,-4.934800,1.6255,1.44197,0.183532
24,-4.934800,1.62455,1.44248,0.182077
25,-4.934800,1.62463,1.4427,0.181936
26,-4.934800,1.62732,1.44418,0.183137
27,-4.934800,1.62648,1.44357,0.182916
28,-4.934800,1.62337,1.44089,0.182477
29,-4.934800,1.62407,1.44069,0.183387
