num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,9.616546,1.41168,0.888159,0.523523
1,9.616546,2.26931,1.86356,0.405757
2,9.616546,2.26786,1.86398,0.40388
3,9.616546,2.26648,1.86213,0.40435
4,9.616546,2.26816,1.86269,0.405474
5,9.616546,2.25355,1.85306,0.400493
6,9.616546,2.26147,1.85345,0.408023
7,9.616546,2.2523,1.84346,0.408844
8,9.616546,2.2473,1.84463,0.402668
9,9.616546,2.24688,1.8452,0.401681
10,9.616546,2.25255,1.84818,0.404362
11,9.616546,2.25973,1.85298,0.406755
12,9.616546,2.25829,1.85408,0.404207
13,9.616546,2.25941,1.85277,0.406638
14,9.616546,2.25969,1.8545,0.405182
15,9.616546,2.25217,1.84441,0.407761
16,9.616546,2.25913,1.8444,0.414733
17,9.616546,2.24849,1.84345,0.405035
18,9.616546,2.24543,1.84319,0.402243
19,9.616546,2.24487,1.84367,0.4012
20,9.616546,2.24559,1.84362,0.401975
21,9.616546,2.25003,1.84511,0.404924
22,9.616546,2.24964,1.84707,0.402573
23,9.616546,2.26456,1.85781,0.40675
24,9.616546,2.26027,1.85816,0.402111
25,9.616546,2.24693,1.84391,0.403018
26,9.616546,2.25088,1.84401,0.406863
27,9.616546,2.24139,1.8429,0.398484
28,9.616546,2.24662,1.84296,0.403665
29,9.616546,2.24515,1.84351,0.401641
