num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,5,1.80218,0.037772,1.76441
1,5,0.740161,0.095278,0.644883
2,5,0.735891,0.095668,0.640223
3,5,0.727882,0.095221,0.632661
4,5,0.735216,0.094885,0.640331
5,5,0.732935,0.094676,0.638259
6,5,0.735216,0.095061,0.640155
7,5,0.735824,0.09454,0.641284
8,5,0.734945,0.094798,0.640147
9,5,0.730972,0.096064,0.634908
10,5,0.736107,0.095078,0.641029
11,5,0.733752,0.094625,0.639127
12,5,0.742278,0.095087,0.647191
13,5,0.738846,0.094745,0.644101
14,5,0.745889,0.095383,0.650506
15,5,0.742901,0.095285,0.647616
16,5,0.734118,0.095236,0.638882
17,5,0.744467,0.095536,0.648931
18,5,0.752764,0.094998,0.657766
19,5,0.740647,0.09535,0.645297
20,5,0.73654,0.095166,0.641374
21,5,0.737913,0.09543,0.642483
22,5,0.7386,0.095564,0.643036
23,5,0.743048,0.095107,0.647941
24,5,0.738198,0.095171,0.643027
25,5,0.744729,0.095489,0.64924
26,5,0.733413,0.095358,0.638055
27,5,0.738877,0.095502,0.643375
28,5,0.741239,0.094871,0.646368
29,5,0.737682,0.095342,0.64234
