num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,4.14561,3.39463,0.750976
1,-4.934800,6.17232,5.48673,0.685581
2,-4.934800,6.15115,5.46615,0.684993
3,-4.934800,6.29429,5.61108,0.68321
4,-4.934800,6.2244,5.54016,0.684248
5,-4.934800,6.16156,5.47858,0.68298
6,-4.934800,6.16999,5.48456,0.685425
7,-4.934800,6.15407,5.46862,0.685447
8,-4.934799,6.15967,5.47675,0.682917
9,-4.934800,6.16845,5.48226,0.686191
10,-4.934800,6.16094,5.47699,0.683946
11,-4.934800,6.15599,5.47215,0.683833
12,-4.934799,6.15464,5.47078,0.683854
13,-4.934800,6.15506,5.47144,0.683622
14,-4.934799,6.15428,5.46987,0.684405
15,-4.934800,6.15108,5.46602,0.685054
16,-4.934799,6.15838,5.47203,0.686347
17,-4.934800,6.16143,5.47826,0.683172
18,-4.934800,6.15704,5.47132,0.685722
19,-4.934800,6.14811,5.4638,0.684304
20,-4.934800,6.15083,5.46545,0.685377
21,-4.934800,6.16136,5.47767,0.683684
22,-4.934800,6.16713,5.48299,0.684142
23,-4.934800,6.15308,5.46856,0.684523
24,-4.934800,6.15765,5.47105,0.6866
25,-4.934799,6.15347,5.4679,0.685569
26,-4.934800,6.14956,5.46413,0.685429
27,-4.934800,6.15489,5.46921,0.685673
28,-4.934799,6.15481,5.46968,0.685135
29,-4.934800,6.15455,5.46901,0.685536
