num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333211,0.958525,0.127548,0.830977
1,0.333211,0.922668,0.114159,0.808509
2,0.333211,0.924449,0.114126,0.810323
3,0.333211,0.923687,0.114081,0.809606
4,0.333211,0.925609,0.114184,0.811425
5,0.333211,0.924869,0.114353,0.810516
6,0.333211,0.923143,0.114339,0.808804
7,0.333211,0.924984,0.11434,0.810644
8,0.333211,0.919949,0.114317,0.805632
9,0.333211,0.927025,0.114383,0.812642
10,0.333211,0.922213,0.114367,0.807846
11,0.333211,0.920408,0.114161,0.806247
12,0.333211,0.927154,0.11421,0.812944
13,0.333211,0.926961,0.114295,0.812666
14,0.333211,0.920239,0.11434,0.805899
15,0.333211,0.924109,0.114216,0.809893
16,0.333211,0.923094,0.114264,0.80883
17,0.333211,0.92015,0.114397,0.805753
18,0.333211,0.921347,0.11419,0.807157
19,0.333211,0.920649,0.114274,0.806375
