num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333089,0.118966,0.038028,0.080938
1,0.333089,0.112776,0.033626,0.07915
2,0.333089,0.112913,0.033459,0.079454
3,0.333089,0.112795,0.033446,0.079349
4,0.333089,0.112624,0.033478,0.079146
5,0.333089,0.112845,0.033607,0.079238
6,0.333089,0.112712,0.033717,0.078995
7,0.333089,0.112781,0.033516,0.079265
8,0.333089,0.112672,0.033461,0.079211
9,0.333089,0.112199,0.033452,0.078747
10,0.333089,0.11236,0.033478,0.078882
11,0.333089,0.112521,0.033492,0.079029
12,0.333089,0.113028,0.033572,0.079456
13,0.333089,0.112481,0.033498,0.078983
14,0.333089,0.112667,0.033519,0.079148
15,0.333089,0.113038,0.033732,0.079306
16,0.333089,0.112617,0.03363,0.078987
17,0.333089,0.112815,0.033584,0.079231
18,0.333089,0.112676,0.03356,0.079116
19,0.333089,0.11244,0.033495,0.078945
