num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333089,0.111271,0.032524,0.078747
1,0.333089,0.107239,0.029788,0.077451
2,0.333089,0.107324,0.029974,0.07735
3,0.333089,0.107139,0.029947,0.077192
4,0.333089,0.107396,0.029807,0.077589
5,0.333089,0.107232,0.029873,0.077359
6,0.333089,0.107201,0.029863,0.077338
7,0.333089,0.10867,0.030275,0.078395
8,0.333089,0.108087,0.030042,0.078045
9,0.333089,0.10762,0.029889,0.077731
10,0.333089,0.107386,0.029837,0.077549
11,0.333089,0.10728,0.029862,0.077418
12,0.333089,0.107277,0.029868,0.077409
13,0.333089,0.107077,0.030041,0.077036
14,0.333089,0.107097,0.029828,0.077269
15,0.333089,0.107214,0.029836,0.077378
16,0.333089,0.10757,0.029791,0.077779
17,0.333089,0.10752,0.029864,0.077656
18,0.333089,0.107408,0.029978,0.07743
19,0.333089,0.10735,0.029867,0.077483
