num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333211,0.684738,0.126793,0.557945
1,0.333211,0.715498,0.132795,0.582703
2,0.333211,0.700525,0.138037,0.562488
3,0.333211,0.696835,0.136964,0.559871
4,0.333211,0.693071,0.13747,0.555601
5,0.333211,0.702709,0.134663,0.568046
6,0.333211,0.693553,0.132167,0.561386
7,0.333211,0.704244,0.140426,0.563818
8,0.333211,0.685389,0.131022,0.554367
9,0.333211,0.694856,0.136681,0.558175
10,0.333211,0.690019,0.129858,0.560161
11,0.333211,0.700368,0.133171,0.567197
12,0.333211,0.697487,0.134727,0.56276
13,0.333211,0.703728,0.133068,0.57066
14,0.333211,0.702228,0.135625,0.566603
15,0.333211,0.692297,0.134878,0.557419
16,0.333211,0.714333,0.139415,0.574918
17,0.333211,0.723874,0.131848,0.592026
18,0.333211,0.707708,0.133558,0.57415
19,0.333211,0.711612,0.131898,0.579714
