num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333089,0.11521,0.032761,0.082449
1,0.333089,0.110278,0.029222,0.081056
2,0.333089,0.107851,0.029286,0.078565
3,0.333089,0.110223,0.029184,0.081039
4,0.333089,0.110028,0.029147,0.080881
5,0.333089,0.110322,0.029227,0.081095
6,0.333089,0.110484,0.02919,0.081294
7,0.333089,0.109836,0.029183,0.080653
8,0.333089,0.108555,0.029152,0.079403
9,0.333089,0.109789,0.029174,0.080615
10,0.333089,0.110374,0.029167,0.081207
11,0.333089,0.110521,0.02926,0.081261
12,0.333089,0.108482,0.029227,0.079255
13,0.333089,0.110097,0.029188,0.080909
14,0.333089,0.110548,0.029189,0.081359
15,0.333089,0.108847,0.0292,0.079647
16,0.333089,0.108854,0.029236,0.079618
17,0.333089,0.110062,0.029194,0.080868
18,0.333089,0.109729,0.0293,0.080429
19,0.333089,0.10947,0.029262,0.080208
