num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333089,0.111722,0.032518,0.079204
1,0.333089,0.107367,0.029594,0.077773
2,0.333089,0.107433,0.029591,0.077842
3,0.333089,0.107523,0.029582,0.077941
4,0.333089,0.107336,0.029569,0.077767
5,0.333089,0.107099,0.029576,0.077523
6,0.333089,0.107088,0.029607,0.077481
7,0.333089,0.107711,0.029579,0.078132
8,0.333089,0.107768,0.029674,0.078094
9,0.333089,0.107385,0.029593,0.077792
10,0.333089,0.107552,0.029568,0.077984
11,0.333089,0.106991,0.029539,0.077452
12,0.333089,0.107321,0.029565,0.077756
13,0.333089,0.107361,0.029557,0.077804
14,0.333089,0.107299,0.029604,0.077695
15,0.333089,0.108181,0.03005,0.078131
16,0.333089,0.10711,0.029569,0.077541
17,0.333089,0.107145,0.029556,0.077589
18,0.333089,0.107333,0.029607,0.077726
19,0.333089,0.106888,0.029583,0.077305
