num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333089,0.161625,0.037825,0.1238
1,0.333089,0.290185,0.150559,0.139626
2,0.333089,0.298799,0.14891,0.149889
3,0.333089,0.311454,0.145741,0.165713
4,0.333089,0.285977,0.143791,0.142186
5,0.333089,0.304072,0.158834,0.145238
6,0.333089,0.293302,0.146902,0.1464
7,0.333089,0.29249,0.150672,0.141818
8,0.333089,0.289644,0.148656,0.140988
9,0.333089,0.308171,0.158828,0.149343
10,0.333089,0.28834,0.146964,0.141376
11,0.333089,0.293452,0.15122,0.142232
12,0.333089,0.29814,0.149293,0.148847
13,0.333089,0.28703,0.149448,0.137582
14,0.333089,0.298501,0.153448,0.145053
15,0.333089,0.298719,0.151464,0.147255
16,0.333089,0.288945,0.14496,0.143985
17,0.333089,0.299032,0.159837,0.139195
18,0.333089,0.28614,0.15305,0.13309
19,0.333089,0.282113,0.149945,0.132168
