num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333089,0.136209,0.033971,0.102238
1,0.333089,0.275274,0.155474,0.1198
2,0.333089,0.273419,0.149183,0.124236
3,0.333089,0.286371,0.155414,0.130957
4,0.333089,0.281324,0.154518,0.126806
5,0.333089,0.27255,0.154804,0.117746
6,0.333089,0.271928,0.156823,0.115105
7,0.333089,0.258897,0.151784,0.107113
8,0.333089,0.285171,0.176134,0.109037
9,0.333089,0.301182,0.175928,0.125254
10,0.333089,0.274101,0.156365,0.117736
11,0.333089,0.290265,0.166574,0.123691
12,0.333089,0.267553,0.148264,0.119289
13,0.333089,0.285263,0.163033,0.12223
14,0.333089,0.292322,0.157834,0.134488
15,0.333089,0.288868,0.149001,0.139867
16,0.333089,0.281383,0.148587,0.132796
17,0.333089,0.268502,0.151011,0.117491
18,0.333089,0.286302,0.165737,0.120565
19,0.333089,0.281761,0.156257,0.125504
