num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333089,0.127925,0.037878,0.090047
1,0.333089,0.263042,0.161776,0.101266
2,0.333089,0.262277,0.156788,0.105489
3,0.333089,0.26219,0.156128,0.106062
4,0.333089,0.264146,0.159954,0.104192
5,0.333089,0.261187,0.156794,0.104393
6,0.333089,0.262169,0.155239,0.10693
7,0.333089,0.260995,0.156976,0.104019
8,0.333089,0.262603,0.15763,0.104973
9,0.333089,0.261368,0.158154,0.103214
10,0.333089,0.25938,0.155985,0.103395
11,0.333089,0.264697,0.158121,0.106576
12,0.333089,0.261334,0.154129,0.107205
13,0.333089,0.261873,0.156337,0.105536
14,0.333089,0.261326,0.155703,0.105623
15,0.333089,0.261672,0.156877,0.104795
16,0.333089,0.26366,0.158284,0.105376
17,0.333089,0.260842,0.158069,0.102773
18,0.333089,0.264051,0.157706,0.106345
19,0.333089,0.261648,0.153063,0.108585
