num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333089,0.138164,0.033207,0.104957
1,0.333089,0.122162,0.029279,0.092883
2,0.333089,0.122545,0.029286,0.093259
3,0.333089,0.123038,0.029278,0.09376
4,0.333089,0.122567,0.029268,0.093299
5,0.333089,0.122532,0.029279,0.093253
6,0.333089,0.122624,0.029286,0.093338
7,0.333089,0.122733,0.02937,0.093363
8,0.333089,0.122985,0.029287,0.093698
9,0.333089,0.122435,0.029243,0.093192
10,0.333089,0.122511,0.02922,0.093291
11,0.333089,0.122318,0.029199,0.093119
12,0.333089,0.122982,0.029288,0.093694
13,0.333089,0.122806,0.029226,0.09358
14,0.333089,0.122477,0.029253,0.093224
15,0.333089,0.122706,0.029544,0.093162
16,0.333089,0.122857,0.029283,0.093574
17,0.333089,0.122371,0.029222,0.093149
18,0.333089,0.122525,0.029257,0.093268
19,0.333089,0.122887,0.029183,0.093704
