num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333211,3.84136,0.126583,3.71477
1,0.333211,26.7993,0.148252,26.6511
2,0.333211,80.908,0.177105,80.7308
3,0.333211,7.59951,0.227685,7.37182
4,0.333211,30.0351,0.170624,29.8645
5,0.333211,33.2563,0.171214,33.0851
6,0.333211,164.217,0.184231,164.033
7,0.333211,19.8142,0.203259,19.6109
8,0.333211,17.0317,0.211964,16.8197
9,0.333211,9.7981,0.184969,9.61313
10,0.333211,10.4939,0.209394,10.2845
11,0.333211,20.4441,0.17248,20.2716
12,0.333211,96.557,0.201056,96.356
13,0.333211,9.75407,0.182081,9.57199
